alpha1,gamma1,beta1,alpha2,gamma2,beta2,alpha3,gamma3,beta3,alpha4,gamma4,beta4
-0.020586508286148046,0.5567868801577023,0.28946461244423594,-0.0016213130614981333,0.016309983356183732,-0.24286159318073414,-0.33501279159478786,-0.26388900861511144,-0.3320204778477194,-0.013991318451423857,-0.027239658967044448,-0.2702838791100525
0.034625749520756754,0.5498756673822442,0.2715919248535828,0.009485244049057963,-0.010693797575727085,-0.25449147955965223,-0.2884468643539048,-0.2777389627389151,-0.3523583307977676,0.020752248264054942,0.011863209654961774,-0.2422743190782493
0.029816859292785037,0.5741397148893967,0.2932109329697884,0.04710629124364929,0.004429786102912882,-0.2553939028095729,-0.27425029873514406,-0.279083689126686,-0.35364211493028774,0.04787182301194492,-0.015122655511477578,-0.2704709041962252
-0.021889188503717603,0.566522103109793,0.28843630147242066,-0.045347303336666776,-0.0069386279251473434,-0.2529314642591595,-0.3283582184182586,-0.2810412425510862,-0.34711856090794807,-0.0413089201119895,0.009822064400276434,-0.24299027728763542
-0.029219819505134335,0.5566063309741676,0.2795893647999886,0.008356708475928416,0.012872683009793093,-0.25358536447240054,-0.29356011373277163,-0.2874663922674334,-0.35343533559358226,0.00592867557594615,-0.025791347390009364,-0.27933455386267997
0.021218903980152488,0.5785964330633075,0.3026399621362318,0.06891090488700959,0.027844060191570357,-0.24917513442901196,-0.26968772668372065,-0.27131260557183373,-0.3412486672402975,0.06251385504246779,-0.06241953239479125,-0.311596721663957
0.009019472261707821,0.553191632279884,0.2814009818853222,0.008362084261959932,0.0013143267065755207,-0.24890130880746092,-0.2964935648448978,-0.27576625766609986,-0.34610766809761334,0.02199350959668903,-0.028651145102971804,-0.2771822208867465
-0.05797018960260889,0.5356169692021366,0.259844247915793,-0.05372299437110606,-0.003555292747974867,-0.25429778565411454,-0.37308859032176656,-0.27860532678616984,-0.3517695861019035,-0.051811587624978284,0.007893346664934815,-0.24635387114917862
-0.024201391839789622,0.5331180034395673,0.2620625176366672,-0.01044497360824421,0.008567210518769628,-0.25080338067232527,-0.3287295952357625,-0.27951730437923406,-0.34840902539157,-0.02150174798819744,-0.004526040896602963,-0.2556182795418461
0.01383847903363969,0.5586185215617429,0.2848349374938246,0.01756222448654972,0.0013308087023472454,-0.2502154629304098,-0.2645445681729136,-0.2690185831386172,-0.3410597183203277,0.021625904759230905,-0.009162967453272143,-0.25929504315824564
0.0332149902766623,0.5832096114523849,0.3009865862926514,0.07261636267062066,0.01957744988295765,-0.2558167270492779,-0.2920437869331813,-0.2753639189678464,-0.3528486518399199,0.061573448056783726,-0.05277883258013275,-0.3086404593377213
0.00642290480829478,0.5372364505518953,0.256160365243011,-0.010498894397637125,-0.009609173719860151,-0.25785889586573413,-0.2871719819031627,-0.282347225953523,-0.3557331884902978,-0.01599941312030259,0.03140641739000607,-0.22654831785841137
0.024102251284920672,0.5428593485267622,0.260728415532141,0.039603251537001886,0.006655658573410286,-0.257417706340054,-0.29240252910608244,-0.2819447138689301,-0.35179534608730717,0.036985376404414655,-0.015285785051704913,-0.2726558929253855
0.007904066137233066,0.5585371859678815,0.281354364995627,0.056959654354729314,0.022187094119424367,-0.251918471725151,-0.2726690165185407,-0.2652227369814847,-0.34404538986232536,0.0705270044486272,-0.08734319960647216,-0.33923513656674864
0.014349757328523033,0.5640284269342899,0.2794674724648233,0.06770503014524323,0.03232103096078562,-0.25949058416612714,-0.3292000915881362,-0.2851930709845471,-0.3617400023416138,0.043074758668428595,-0.07235677925898588,-0.33210757482344927
-0.0021047046984260845,0.5626922710550338,0.283445992827506,0.042286551747189274,0.017313737492231033,-0.2561682255457383,-0.2991008751614628,-0.2828892929802786,-0.3544004850324083,0.034575977714380667,-0.036577035498438076,-0.2927988341277971
-0.007534150531116933,0.5536733764905448,0.2757857009082021,-0.04664936215675629,-0.022426742681159767,-0.2542022341355454,-0.3144651987876053,-0.27223524294768986,-0.34719790297510533,-0.06387779053109478,0.08974513181194935,-0.1644121476588143
0.01638523689729732,0.5741461125478304,0.2946094511515331,0.031157458391314327,-0.0016406551565385072,-0.2552414501448624,-0.26360690400667036,-0.27399213426560415,-0.3508511558482048,0.025296122803198626,0.013840768924541282,-0.24149827268382879
0.00468121335069583,0.5628522404075648,0.28543002496808995,0.02082563718883248,0.007073721703217388,-0.25367863413511166,-0.3053111101297488,-0.2695950990856601,-0.34589678223476145,0.028094298803955597,-0.03787202459617287,-0.29132430384002767
0.041011283287835265,0.5762763439958309,0.2915307889958536,0.04306892823318857,0.0077360246252923225,-0.2595809451879366,-0.2670945621045885,-0.2867719411241973,-0.35991262914442496,0.050687939128458946,-0.0325347877274867,-0.29187052423333476
0.028774714446094498,0.5624294621467192,0.2835500565815419,0.029751685354767663,0.0012794330418647317,-0.25531458020765646,-0.2667152849664127,-0.27973955928838673,-0.35461620419744627,0.02440200093288339,0.005359708379401188,-0.2501051478467548
-0.024977738530356727,0.5333443554911047,0.25744485554886454,-0.01670786163895767,0.007725975811310287,-0.2525151374819781,-0.30990641269503677,-0.2763193875087556,-0.3498206659929611,-0.0261226490692271,-0.0033060919037552466,-0.2561750635731828
0.0038684019924268586,0.5712144729127047,0.28701435144411586,-0.006540130383096672,-0.009994759366210738,-0.26001261057250646,-0.30545326100230197,-0.29494507058808894,-0.3642830791368286,0.001555987587658874,0.012908432993701785,-0.24686909664712273
0.029577742109774832,0.5563878713400916,0.27533086859405415,0.04256410593796378,0.003709503127965765,-0.25663984000749374,-0.2633495945101423,-0.2815163289056479,-0.3550180123242674,0.04441088668490522,-0.012817847910856751,-0.2694576840389
0.013436319546300474,0.5547372566352791,0.2804380617524445,0.03180478849548952,0.010038566198792249,-0.2512867092204478,-0.3074381722700859,-0.2779079085794103,-0.3468801436506099,0.03156816579018338,-0.03148597827769013,-0.2826632760549068
-0.05023702174704199,0.5449258883651137,0.26674947919065234,0.005749664550548247,0.026171891431034607,-0.25674419060677234,-0.30162856606382404,-0.28407549851463765,-0.35611835090312627,0.016788093677875437,-0.06917899251814456,-0.32560166952645686
