alpha1,gamma1,beta1,alpha2,gamma2,beta2,alpha3,gamma3,beta3,alpha4,gamma4,beta4
0.009434912856322154,0.5388573614744762,0.27609630429000476,0.007736017909086468,0.0009070076063539676,-0.13339361915081588,-0.1036018048349116,-0.08277676840451803,-0.15406796876538678,0.012599726672535946,-0.013040870661582193,-0.14634804304285204
0.007104996380341989,0.5363986825341617,0.2710563272123202,0.04911246312446175,0.02318911352637375,-0.13910155959501588,-0.10315477387037066,-0.08732343311400595,-0.161383957459867,0.027151158169203035,-0.03240309180624641,-0.17190945624608323
-0.041795353624880634,0.546162531874448,0.2809864921819358,-0.03181324995393024,0.00713287354399506,-0.1329398615202663,-0.1565947976017501,-0.08336907038112956,-0.15246695215032646,-0.033974506112823225,-0.020621662831257413,-0.15340653498765822
0.04118557535959788,0.5431552575215424,0.2724379732138531,0.006633698663436598,-0.005200255054992038,-0.13592046018930637,-0.09253341406740012,-0.08573747519877405,-0.1563422532655731,0.016568375809238516,-0.0025612817969378385,-0.13816121289016386
0.05197867758933152,0.5501695191725251,0.2786591550578265,0.05527184231858599,0.002190576180227613,-0.13621993793891335,-0.05299320111620893,-0.08341957668122481,-0.15657033126853293,0.056818989106445304,-0.009198726743643013,-0.14540174416763157
-0.002323127197766806,0.5490256952827052,0.27477730558109825,-0.04004721638474313,-0.00806596187484634,-0.1368118898614369,-0.14000236713779443,-0.0847176564485811,-0.156005450847421,-0.037686048190864414,0.023499454692526595,-0.11336971046684051
-0.05075693508464823,0.5438401086829899,0.2733475657004441,0.0040177636927479655,-0.005700121656721106,-0.1374385957921907,-0.08725989450864315,-0.08611835228412999,-0.15735614751385338,0.005545626997215007,0.011331231230283787,-0.12606285698091768
0.03292513254759928,0.5370859926240079,0.2701000811133124,0.041768456755066644,0.0029728920388891506,-0.13728215902906116,-0.07468829563800418,-0.08474822423592634,-0.15765038301461676,0.03957346366074495,-0.005689353444462344,-0.14302930862550972
-0.03727864392888746,0.5407149188378713,0.27594633753214987,-0.012369161399734652,0.009020340347442597,-0.13607489379073737,-0.1325691483922181,-0.08529935667235469,-0.1571045780294014,-0.008703716060765395,-0.031781498893048904,-0.16774625998452372
-0.05648740613651442,0.5325310171468869,0.2733226966464795,-0.05111648858566385,-0.024101941561033007,-0.13583354156141295,-0.12826432602044516,-0.08340883839322916,-0.15449959570826996,-0.04079017607109406,0.09025672080327245,-0.04518628518032808
-0.06173567030108885,0.5284383118938515,0.2700541832669378,-0.017228437892172016,0.014531055629841291,-0.13531300946414368,-0.14939469640616557,-0.0834282332576978,-0.1562033766939945,-0.0203129433636851,-0.03969430620032042,-0.1751363147795507
0.05102900118146824,0.5343064707047521,0.2721958473256582,0.039503738247368525,0.004651163449672159,-0.1358190246217557,-0.0662853219779996,-0.08383170168801993,-0.15661504904052762,0.054759883396810156,-0.03409836345270236,-0.16971587364788351
0.058937031593976376,0.5437560510365952,0.2692745618031913,0.08200263831643975,0.012368364636725061,-0.139482164337106,-0.07135030412043193,-0.0828549077277861,-0.1596110985396327,0.06308764006240988,-0.0210245364833376,-0.16074852820133936
